OG0040898	NC_089038.1.g14468							
OG0040899	NC_089038.1.g14470							
OG0040900	NC_089038.1.g14508							
OG0040901	NC_089038.1.g14518							
OG0040902	NC_089038.1.g14520							
OG0040903	NC_089038.1.g14533							
OG0040904	NC_089038.1.g14551							
OG0040905	NC_089038.1.g14627							
OG0040906	NC_089038.1.g14631							
OG0040907	NC_089038.1.g14649							
OG0040908	NC_089038.1.g14655							
OG0040909	NC_089038.1.g14862							
OG0040910	NC_089038.1.g14924							
OG0040911	NC_089038.1.g15016							
OG0040912	NC_089038.1.g15031							
OG0040913	NC_089038.1.g15234							
OG0040914	NC_089038.1.g15268							
OG0040915	NC_089038.1.g15340							
OG0040916	NC_089038.1.g15515							
OG0040917	NC_089038.1.g15669							
OG0040918	NC_089038.1.g16039							
OG0040919	NC_089038.1.g16076							
OG0040920	NC_089038.1.g16203							
OG0040921	NC_089038.1.g16522							
OG0040922	NC_089038.1.g16540							
OG0040923	NC_089038.1.g16559							
OG0040924	NC_089038.1.g16569							
OG0040925	NC_089038.1.g16664							
OG0040926	NC_089038.1.g16688							
OG0040927	NC_089038.1.g16719							
OG0040928	NC_089038.1.g16725							
OG0040929	NC_089038.1.g16796							
OG0040930	NC_089038.1.g16814							
OG0040931	NC_089038.1.g16873							
OG0040932	NC_089038.1.g17302							
OG0040933	NC_089038.1.g17310							
OG0040934	NC_089039.1.g17824							
OG0040935	NC_089039.1.g17972							
OG0040936	NC_089039.1.g18113							
OG0040937	NC_089039.1.g18332							
OG0040938	NC_089039.1.g18334							
OG0040939	NC_089039.1.g18342							
OG0040940	NC_089039.1.g18353							
OG0040941	NC_089039.1.g18537							
OG0040942	NC_089039.1.g18557							
OG0040943	NC_089039.1.g18587							
OG0040944	NC_089039.1.g18650							
OG0040945	NC_089039.1.g18748							
OG0040946	NC_089039.1.g18758							
OG0040947	NC_089039.1.g18769							
OG0040948	NC_089039.1.g18834							
OG0040949	NC_089039.1.g18884							
OG0040950	NC_089039.1.g18921							
OG0040951	NC_089039.1.g18934							
OG0040952	NC_089039.1.g19025							
OG0040953	NC_089039.1.g19042							
OG0040954	NC_089039.1.g19092							
OG0040955	NC_089039.1.g19203							
OG0040956	NC_089039.1.g19213							
OG0040957	NC_089039.1.g19244							
OG0040958	NC_089039.1.g19341							
OG0040959	NC_089039.1.g19358							
OG0040960	NC_089039.1.g19469							
OG0040961	NC_089039.1.g19486							
OG0040962	NC_089039.1.g19521							
OG0040963	NC_089039.1.g19558							
OG0040964	NC_089039.1.g19613							
OG0040965	NC_089039.1.g19656							
OG0040966	NC_089039.1.g19667							
OG0040967	NC_089039.1.g19672							
OG0040968	NC_089039.1.g19741							
OG0040969	NC_089039.1.g19867							
OG0040970	NC_089039.1.g19888							
OG0040971	NC_089039.1.g19963							
OG0040972	NC_089039.1.g19999							
OG0040973	NC_089039.1.g20071							
OG0040974	NC_089039.1.g20218							
OG0040975	NC_089039.1.g20272							
OG0040976	NC_089039.1.g20274							
OG0040977	NC_089039.1.g20359							
OG0040978	NC_089039.1.g20366							
OG0040979	NC_089039.1.g20433							
OG0040980	NC_089039.1.g20514							
OG0040981	NC_089039.1.g20547							
OG0040982	NC_089039.1.g20650							
OG0040983	NC_089039.1.g20689							
OG0040984	NC_089040.1.g20785							
OG0040985	NC_089040.1.g20884							
OG0040986	NC_089040.1.g21173							
OG0040987	NC_089040.1.g21526							
OG0040988	NC_089040.1.g21572							
OG0040989	NC_089040.1.g21640							
OG0040990	NC_089040.1.g21727							
OG0040991	NC_089040.1.g21838							
OG0040992	NC_089040.1.g21844							
OG0040993	NC_089040.1.g22004							
OG0040994	NC_089040.1.g22057							
OG0040995	NC_089040.1.g22248							
OG0040996	NC_089040.1.g22322							
OG0040997	NC_089040.1.g22376							
OG0040998	NC_089040.1.g22379							
OG0040999	NC_089040.1.g22411							
OG0041000	NC_089040.1.g22416							
OG0041001	NC_089040.1.g22425							
OG0041002	NC_089040.1.g22478							
OG0041003	NC_089040.1.g22567							
OG0041004	NC_089040.1.g22592							
OG0041005	NC_089040.1.g22629							
OG0041006	NC_089040.1.g22686							
OG0041007	NC_089040.1.g22766							
OG0041008	NC_089040.1.g22827							
OG0041009	NC_089040.1.g22849							
OG0041010	NC_089040.1.g22878							
OG0041011	NC_089040.1.g23106							
OG0041012	NC_089040.1.g23121							
OG0041013	NC_089040.1.g23182							
OG0041014	NC_089040.1.g23267							
OG0041015	NC_089040.1.g23443							
OG0041016	NC_089040.1.g23468							
OG0041017	NC_089040.1.g23701							
OG0041018	NC_089040.1.g23736							
OG0041019	NC_089040.1.g23826							
OG0041020	NC_089040.1.g23861							
OG0041021	NC_089041.1.g24098							
OG0041022	NC_089041.1.g24154							
OG0041023	NC_089041.1.g24178							
OG0041024	NC_089041.1.g24332							
OG0041025	NC_089041.1.g24336							
OG0041026	NC_089041.1.g24421							
OG0041027	NC_089041.1.g24582							
OG0041028	NC_089041.1.g24594							
OG0041029	NC_089041.1.g24669							
OG0041030	NC_089041.1.g24711							
OG0041031	NC_089041.1.g24733							
OG0041032	NC_089041.1.g24835							
OG0041033	NC_089041.1.g24872							
OG0041034	NC_089041.1.g24886							
OG0041035	NC_089041.1.g24910							
OG0041036	NC_089041.1.g24911							
OG0041037	NC_089041.1.g25052							
OG0041038	NC_089041.1.g25086							
OG0041039	NC_089041.1.g25087							
OG0041040	NC_089041.1.g25103							
OG0041041	NC_089041.1.g25111							
OG0041042	NC_089041.1.g25202							
OG0041043	NC_089041.1.g25259							
OG0041044	NC_089041.1.g25325							
OG0041045	NC_089041.1.g25436							
OG0041046	NC_089041.1.g25453							
OG0041047	NC_089041.1.g25458							
OG0041048	NC_089041.1.g25480							
OG0041049	NC_089041.1.g25585							
OG0041050	NC_089041.1.g25593							
OG0041051	NC_089041.1.g25620							
OG0041052	NC_089041.1.g25730							
OG0041053	NC_089041.1.g25799							
OG0041054	NC_089041.1.g25820							
OG0041055	NC_089041.1.g25979							
OG0041056	NC_089041.1.g26007							
OG0041057	NC_089041.1.g26172							
OG0041058	NC_089041.1.g26234							
OG0041059	NC_089041.1.g26457							
OG0041060	NC_089041.1.g26487							
OG0041061	NC_089041.1.g26794							
OG0041062	NC_089041.1.g26804							
OG0041063	NC_089041.1.g27028							
OG0041064	NC_089041.1.g27079							
OG0041065	NC_089041.1.g27082							
OG0041066	NC_089041.1.g27095							
OG0041067	NC_089042.1.g27213							
OG0041068	NC_089042.1.g27233							
OG0041069	NC_089042.1.g27475							
OG0041070	NC_089042.1.g27492							
OG0041071	NC_089042.1.g27553							
OG0041072	NC_089042.1.g27575							
OG0041073	NC_089042.1.g27740							
OG0041074	NC_089042.1.g27975							
OG0041075	NC_089042.1.g28030							
OG0041076	NC_089042.1.g28094							
OG0041077	NC_089042.1.g28096							
OG0041078	NC_089042.1.g28111							
OG0041079	NC_089042.1.g28124							
OG0041080	NC_089042.1.g28132							
OG0041081	NC_089042.1.g28133							
OG0041082	NC_089042.1.g28135							
OG0041083	NC_089042.1.g28167							
OG0041084	NC_089042.1.g28168							
OG0041085	NC_089042.1.g28175							
OG0041086	NC_089042.1.g28181							
OG0041087	NC_089042.1.g28250							
OG0041088	NC_089042.1.g28276							
OG0041089	NC_089042.1.g28280							
OG0041090	NC_089042.1.g28306							
OG0041091	NC_089042.1.g28413							
OG0041092	NC_089042.1.g28416							
OG0041093	NC_089042.1.g28469							
OG0041094	NC_089042.1.g28497							
OG0041095	NC_089042.1.g28535							
OG0041096	NC_089042.1.g28604							
OG0041097	NC_089042.1.g28673							
OG0041098	NC_089042.1.g28674							
OG0041099	NC_089042.1.g28768							
OG0041100	NC_089042.1.g28774							
OG0041101	NC_089042.1.g28865							
OG0041102	NC_089042.1.g28926							
OG0041103	NC_089042.1.g28958							
OG0041104	NC_089042.1.g29044							
OG0041105	NC_089042.1.g29095							
OG0041106	NC_089042.1.g29283							
OG0041107	NC_089042.1.g29331							
OG0041108	NC_089042.1.g29576							
OG0041109	NC_089042.1.g29669							
OG0041110	NC_089043.1.g30038							
OG0041111	NC_089043.1.g30253							
OG0041112	NC_089043.1.g30294							
OG0041113	NC_089043.1.g30324							
OG0041114	NC_089043.1.g30394							
OG0041115	NC_089043.1.g30443							
OG0041116	NC_089043.1.g30497							
OG0041117	NC_089043.1.g30517							
OG0041118	NC_089043.1.g30688							
OG0041119	NC_089043.1.g30768							
OG0041120	NC_089043.1.g30837							
OG0041121	NC_089043.1.g30852							
OG0041122	NC_089043.1.g31125							
OG0041123	NC_089043.1.g31162							
OG0041124	NC_089043.1.g31179							
OG0041125	NC_089043.1.g31322							
OG0041126	NC_089043.1.g31349							
OG0041127	NC_089043.1.g31401							
OG0041128	NC_089043.1.g31821							
OG0041129	NC_089043.1.g31829							
OG0041130	NC_089044.1.g32230							
OG0041131	NC_089044.1.g32260							
OG0041132	NC_089044.1.g32266							
OG0041133	NC_089044.1.g32429							
OG0041134	NC_089044.1.g32567							
OG0041135	NC_089044.1.g32576							
OG0041136	NC_089044.1.g32581							
OG0041137	NC_089044.1.g32603							
OG0041138	NC_089044.1.g32655							
OG0041139	NC_089044.1.g32815							
OG0041140	NC_089044.1.g32825							
OG0041141	NC_089044.1.g32846							
OG0041142	NC_089044.1.g32876							
OG0041143	NC_089044.1.g32889							
OG0041144	NC_089044.1.g33014							
OG0041145	NC_089044.1.g33021							
OG0041146	NC_089044.1.g33027							
OG0041147	NC_089044.1.g33028							
OG0041148	NC_089044.1.g33046							
OG0041149	NC_089044.1.g33107							
OG0041150	NC_089044.1.g33147							
OG0041151	NC_089044.1.g33158							
OG0041152	NC_089044.1.g33372							
OG0041153	NC_089044.1.g33391							
OG0041154	NC_089044.1.g33397							
OG0041155	NC_089044.1.g33511							
OG0041156	NC_089044.1.g33542							
OG0041157	NC_089044.1.g33560							
OG0041158	NC_089044.1.g33599							
OG0041159	NC_089044.1.g33629							
OG0041160	NC_089044.1.g33743							
OG0041161	NC_089044.1.g33777							
OG0041162	NC_089044.1.g33808							
OG0041163	NC_089044.1.g33907							
OG0041164	NC_089044.1.g34213							
OG0041165	NC_089045.1.g34573							
OG0041166	NC_089045.1.g34884							
OG0041167	NC_089045.1.g35168							
OG0041168	NC_089045.1.g35330							
OG0041169	NC_089045.1.g35354							
OG0041170	NC_089045.1.g35364							
OG0041171	NC_089045.1.g35482							
OG0041172	NC_089045.1.g35786							
OG0041173	NC_089045.1.g35885							
OG0041174	NC_089045.1.g36002							
OG0041175	NC_089045.1.g36003							
OG0041176	NC_089045.1.g36128							
OG0041177	NC_089045.1.g36219							
OG0041178	NC_089045.1.g36393							
OG0041179	NC_089045.1.g36408							
OG0041180	NC_089045.1.g36430							
OG0041181	NC_089045.1.g36483							
OG0041182	NC_089045.1.g36594							
OG0041183	NC_089045.1.g36705							
OG0041184	NC_089045.1.g36830							
OG0041185	NC_089045.1.g36848							
OG0041186	NC_089045.1.g37074							
OG0041187	NC_089045.1.g37086							
OG0041188	NC_089045.1.g37219							
OG0041189	NC_089046.1.g37480							
OG0041190	NC_089046.1.g37636							
OG0041191	NC_089046.1.g37753							
OG0041192	NC_089046.1.g37818							
OG0041193	NC_089046.1.g37902							
OG0041194	NC_089046.1.g37965							
OG0041195	NC_089046.1.g38047							
OG0041196	NC_089046.1.g38121							
OG0041197	NC_089046.1.g38190							
OG0041198	NC_089046.1.g38235							
OG0041199	NC_089046.1.g38401							
OG0041200	NC_089046.1.g38470							
OG0041201	NC_089046.1.g38496							
OG0041202	NC_089046.1.g38508							
OG0041203	NC_089046.1.g38537							
OG0041204	NC_089046.1.g38542							
OG0041205	NC_089046.1.g38620							
OG0041206	NC_089046.1.g38713							
OG0041207	NC_089046.1.g38803							
OG0041208	NC_089046.1.g38805							
OG0041209	NC_089046.1.g38807							
OG0041210	NC_089046.1.g38833							
OG0041211	NC_089046.1.g38841							
OG0041212	NC_089046.1.g38864							
OG0041213	NC_089046.1.g38870							
OG0041214	NC_089046.1.g39107							
OG0041215	NC_089046.1.g39126							
OG0041216	NC_089046.1.g39388							
OG0041217	NC_089046.1.g39422							
OG0041218	NC_089046.1.g39428							
OG0041219	NC_089046.1.g39482							
OG0041220	NC_089046.1.g39483							
OG0041221	NC_089046.1.g39536							
OG0041222	NC_089046.1.g39657							
OG0041223		NC_089035.1.g98						
OG0041224		NC_089035.1.g166						
OG0041225		NC_089035.1.g356						
OG0041226		NC_089035.1.g375						
OG0041227		NC_089035.1.g464						
OG0041228		NC_089035.1.g466						
OG0041229		NC_089035.1.g617						
OG0041230		NC_089035.1.g682						
OG0041231		NC_089035.1.g989						
OG0041232		NC_089035.1.g1224						
OG0041233		NC_089035.1.g1784						
OG0041234		NC_089035.1.g1858						
OG0041235		NC_089035.1.g1905						
OG0041236		NC_089035.1.g1935						
OG0041237		NC_089035.1.g1958						
OG0041238		NC_089035.1.g2083						
OG0041239		NC_089035.1.g2094						
OG0041240		NC_089035.1.g2113						
OG0041241		NC_089035.1.g2269						
OG0041242		NC_089035.1.g2289						
OG0041243		NC_089035.1.g2324						
OG0041244		NC_089035.1.g2416						
OG0041245		NC_089035.1.g2570						
OG0041246		NC_089035.1.g2768						
OG0041247		NC_089035.1.g3075						
OG0041248		NC_089035.1.g3255						
OG0041249		NC_089035.1.g3898						
OG0041250		NC_089035.1.g3981						
OG0041251		NC_089035.1.g4230						
OG0041252		NC_089035.1.g4278						
OG0041253		NC_089035.1.g4425						
OG0041254		NC_089035.1.g4734						
OG0041255		NC_089035.1.g4762						
OG0041256		NC_089035.1.g5220						
OG0041257		NC_089035.1.g5263						
OG0041258		NC_089036.1.g5383						
OG0041259		NC_089036.1.g5385						
OG0041260		NC_089036.1.g5426						
OG0041261		NC_089036.1.g5750						
OG0041262		NC_089036.1.g5779						
OG0041263		NC_089036.1.g5953						
OG0041264		NC_089036.1.g6112						
OG0041265		NC_089036.1.g6123						
OG0041266		NC_089036.1.g6141						
OG0041267		NC_089036.1.g6185						
OG0041268		NC_089036.1.g6201						
OG0041269		NC_089036.1.g6376						
OG0041270		NC_089036.1.g6533						
OG0041271		NC_089036.1.g6606						
OG0041272		NC_089036.1.g6719						
OG0041273		NC_089036.1.g6774						
OG0041274		NC_089036.1.g6841						
OG0041275		NC_089036.1.g7070						
OG0041276		NC_089036.1.g7132						
OG0041277		NC_089036.1.g7157						
OG0041278		NC_089036.1.g7195						
OG0041279		NC_089036.1.g7390						
OG0041280		NC_089036.1.g7583						
OG0041281		NC_089036.1.g7777						
OG0041282		NC_089036.1.g7780						
OG0041283		NC_089036.1.g8188						
OG0041284		NC_089036.1.g8369						
OG0041285		NC_089036.1.g8447						
OG0041286		NC_089036.1.g8507						
OG0041287		NC_089036.1.g8562						
OG0041288		NC_089036.1.g8737						
OG0041289		NC_089036.1.g8859						
OG0041290		NC_089036.1.g8894						
OG0041291		NC_089036.1.g9128						
OG0041292		NC_089036.1.g9160						
OG0041293		NC_089037.1.g9715						
OG0041294		NC_089037.1.g9856						
OG0041295		NC_089037.1.g9957						
OG0041296		NC_089037.1.g10080						
OG0041297		NC_089037.1.g10281						
OG0041298		NC_089037.1.g10402						
OG0041299		NC_089037.1.g10533						
OG0041300		NC_089037.1.g10884						
OG0041301		NC_089037.1.g10973						
OG0041302		NC_089037.1.g11006						
OG0041303		NC_089037.1.g11126						
OG0041304		NC_089037.1.g11299						
OG0041305		NC_089037.1.g11502						
OG0041306		NC_089037.1.g11636						
OG0041307		NC_089037.1.g12208						
OG0041308		NC_089037.1.g12216						
OG0041309		NC_089037.1.g12268						
OG0041310		NC_089037.1.g12336						
OG0041311		NC_089037.1.g12687						
OG0041312		NC_089037.1.g12891						
OG0041313		NC_089037.1.g12913						
OG0041314		NC_089037.1.g12927						
OG0041315		NC_089037.1.g13350						
OG0041316		NC_089037.1.g13698						
OG0041317		NC_089037.1.g13791						
OG0041318		NC_089038.1.g13985						
OG0041319		NC_089038.1.g14050						
OG0041320		NC_089038.1.g14059						
OG0041321		NC_089038.1.g14112						
OG0041322		NC_089038.1.g14155						
OG0041323		NC_089038.1.g14159						
OG0041324		NC_089038.1.g14454						
OG0041325		NC_089038.1.g14640						
OG0041326		NC_089038.1.g14664						
OG0041327		NC_089038.1.g14756						
OG0041328		NC_089038.1.g14766						
OG0041329		NC_089038.1.g14784						
OG0041330		NC_089038.1.g14785						
OG0041331		NC_089038.1.g14786						
OG0041332		NC_089038.1.g14820						
OG0041333		NC_089038.1.g14972						
OG0041334		NC_089038.1.g15289						
OG0041335		NC_089038.1.g15324						
OG0041336		NC_089038.1.g15401						
OG0041337		NC_089038.1.g15510						
OG0041338		NC_089038.1.g15560						
OG0041339		NC_089038.1.g15591						
OG0041340		NC_089038.1.g15641						
OG0041341		NC_089038.1.g15698						
OG0041342		NC_089038.1.g15701						
OG0041343		NC_089038.1.g15712						
OG0041344		NC_089038.1.g15892						
OG0041345		NC_089038.1.g16186						
OG0041346		NC_089038.1.g16215						
OG0041347		NC_089038.1.g16225						
OG0041348		NC_089038.1.g16409						
OG0041349		NC_089038.1.g16761						
OG0041350		NC_089038.1.g16811						
OG0041351		NC_089038.1.g16871						
OG0041352		NC_089038.1.g17014						
OG0041353		NC_089039.1.g17645						
OG0041354		NC_089039.1.g17718						
OG0041355		NC_089039.1.g17819						
OG0041356		NC_089039.1.g18021						
OG0041357		NC_089039.1.g18286						
OG0041358		NC_089039.1.g18305						
OG0041359		NC_089039.1.g18306						
OG0041360		NC_089039.1.g18321						
OG0041361		NC_089039.1.g18326						
OG0041362		NC_089039.1.g18338						
OG0041363		NC_089039.1.g18341						
OG0041364		NC_089039.1.g18353						
OG0041365		NC_089039.1.g18370						
OG0041366		NC_089039.1.g18453						
OG0041367		NC_089039.1.g18580						
OG0041368		NC_089039.1.g18728						
OG0041369		NC_089039.1.g18836						
OG0041370		NC_089039.1.g19041						
OG0041371		NC_089039.1.g19079						
OG0041372		NC_089039.1.g19107						
OG0041373		NC_089039.1.g19109						
OG0041374		NC_089039.1.g19181						
OG0041375		NC_089039.1.g19266						
OG0041376		NC_089039.1.g19283						
OG0041377		NC_089039.1.g19346						
OG0041378		NC_089039.1.g19452						
OG0041379		NC_089039.1.g19652						
OG0041380		NC_089039.1.g19700						
OG0041381		NC_089039.1.g19842						
OG0041382		NC_089039.1.g20008						
OG0041383		NC_089039.1.g20476						
OG0041384		NC_089040.1.g20673						
OG0041385		NC_089040.1.g21063						
OG0041386		NC_089040.1.g21088						
OG0041387		NC_089040.1.g21177						
OG0041388		NC_089040.1.g21578						
OG0041389		NC_089040.1.g21695						
OG0041390		NC_089040.1.g21736						
OG0041391		NC_089040.1.g21858						
OG0041392		NC_089040.1.g21900						
OG0041393		NC_089040.1.g21903						
OG0041394		NC_089040.1.g21930						
OG0041395		NC_089040.1.g21979						
OG0041396		NC_089040.1.g21981						
OG0041397		NC_089040.1.g22079						
OG0041398		NC_089040.1.g22138						
OG0041399		NC_089040.1.g22148						
OG0041400		NC_089040.1.g22168						
OG0041401		NC_089040.1.g22200						
OG0041402		NC_089040.1.g22215						
OG0041403		NC_089040.1.g22278						
OG0041404		NC_089040.1.g22317						
OG0041405		NC_089040.1.g22377						
OG0041406		NC_089040.1.g22425						
OG0041407		NC_089040.1.g22430						
OG0041408		NC_089040.1.g22431						
OG0041409		NC_089040.1.g22465						
OG0041410		NC_089040.1.g22490						
OG0041411		NC_089040.1.g22509						
OG0041412		NC_089040.1.g22638						
OG0041413		NC_089040.1.g22693						
OG0041414		NC_089040.1.g22702						
OG0041415		NC_089040.1.g22801						
OG0041416		NC_089040.1.g23011						
OG0041417		NC_089040.1.g23035						
OG0041418		NC_089040.1.g23178						
OG0041419		NC_089040.1.g23196						
OG0041420		NC_089040.1.g23398						
OG0041421		NC_089040.1.g23407						
OG0041422		NC_089041.1.g24121						
OG0041423		NC_089041.1.g24162						
OG0041424		NC_089041.1.g24501						
OG0041425		NC_089041.1.g24625						
OG0041426		NC_089041.1.g24653						
OG0041427		NC_089041.1.g24673						
OG0041428		NC_089041.1.g24693						
OG0041429		NC_089041.1.g24703						
OG0041430		NC_089041.1.g24885						
OG0041431		NC_089041.1.g24947						
OG0041432		NC_089041.1.g24969						
OG0041433		NC_089041.1.g25025						
OG0041434		NC_089041.1.g25065						
OG0041435		NC_089041.1.g25162						
OG0041436		NC_089041.1.g25168						
OG0041437		NC_089041.1.g25221						
OG0041438		NC_089041.1.g25303						
OG0041439		NC_089041.1.g25483						
OG0041440		NC_089041.1.g25515						
OG0041441		NC_089041.1.g25527						
OG0041442		NC_089041.1.g25552						
OG0041443		NC_089041.1.g25618						
OG0041444		NC_089041.1.g25788						
OG0041445		NC_089041.1.g25910						
OG0041446		NC_089041.1.g26024						
OG0041447		NC_089041.1.g26059						
OG0041448		NC_089041.1.g26087						
OG0041449		NC_089041.1.g26218						
OG0041450		NC_089041.1.g26304						
OG0041451		NC_089041.1.g26413						
OG0041452		NC_089042.1.g27162						
OG0041453		NC_089042.1.g27165						
OG0041454		NC_089042.1.g27228						
OG0041455		NC_089042.1.g27445						
OG0041456		NC_089042.1.g27698						
OG0041457		NC_089042.1.g27820						
OG0041458		NC_089042.1.g27927						
OG0041459		NC_089042.1.g28046						
OG0041460		NC_089042.1.g28096						
OG0041461		NC_089042.1.g28125						
OG0041462		NC_089042.1.g28138						
OG0041463		NC_089042.1.g28140						
OG0041464		NC_089042.1.g28141						
OG0041465		NC_089042.1.g28145						
OG0041466		NC_089042.1.g28150						
